activated,significance,energy_consumed,processing_time,threshold_used,ground_truth,dataset_name,config_name
False,0.32247980419772704,0.5,8.50000069476664e-05,0.92,0,financial,baseline_linear
False,0.3558764750445854,0.5,8.47000046633184e-05,0.92,0,financial,baseline_linear
True,0.3278892903998182,9.911557161599273,0.0011639446451999092,0.92,0,financial,baseline_linear
False,0.31197959335216324,0.5,8.579995483160019e-05,0.92,0,financial,baseline_linear
True,0.6502053438388472,11.200821375355389,0.0013251026719194236,0.92,1,financial,baseline_linear
True,0.30884518065820266,9.835380722632811,0.0011544225903291014,0.92,0,financial,baseline_linear
False,0.34988330780738125,0.5,8.590001380071044e-05,0.92,0,financial,baseline_linear
True,0.41540080087188963,10.261603203487558,0.001207700400435945,0.92,0,financial,baseline_linear
True,0.39372117977605364,10.174884719104215,0.001196860589888027,0.92,0,financial,baseline_linear
False,0.3339186899269731,0.5,8.47000046633184e-05,0.92,0,financial,baseline_linear
False,0.46886604509270835,0.5,8.480000542476773e-05,0.92,0,financial,baseline_linear
False,0.37776007518943816,0.5,8.510000770911574e-05,0.92,0,financial,baseline_linear
True,0.4112478146427299,10.24499125857092,0.001205623907321365,0.92,0,financial,baseline_linear
False,0.45277514865512,0.5,8.58000130392611e-05,0.92,0,financial,baseline_linear
True,0.48191110092195266,10.52764440368781,0.0012409555504609765,0.92,0,financial,baseline_linear
True,0.4683619195628957,10.473447678251583,0.001234180959781448,0.92,0,financial,baseline_linear
True,0.3019225373032816,9.807690149213126,0.001150961268651641,0.92,0,financial,baseline_linear
False,0.29980508802763983,0.5,8.520000847056508e-05,0.92,0,financial,baseline_linear
False,0.33935960675711996,0.5,8.710002293810248e-05,0.92,0,financial,baseline_linear
False,0.36996927523076906,0.5,8.66000191308558e-05,0.92,0,financial,baseline_linear
True,0.28681180158541447,9.747247206341658,0.0011434059007927073,0.92,0,financial,baseline_linear
True,0.3490832837705575,9.99633313508223,0.0011745416418852787,0.92,0,financial,baseline_linear
False,0.28565395494126744,0.5,8.590001380071044e-05,0.92,0,financial,baseline_linear
True,0.31316737665457983,9.85266950661832,0.00115658368832729,0.92,0,financial,baseline_linear
True,0.48241794188167164,10.529671767526686,0.001241208970940836,0.92,0,financial,baseline_linear
False,0.5708847046400773,0.5,8.450000314041972e-05,0.92,1,financial,baseline_linear
True,0.3501537768639883,10.000615107455953,0.0011750768884319941,0.92,0,financial,baseline_linear
True,0.44150843026349795,10.366033721053993,0.001220754215131749,0.92,0,financial,baseline_linear
True,0.3519809056797913,10.007923622719165,0.0011759904528398956,0.92,0,financial,baseline_linear
True,0.4134793964359575,10.25391758574383,0.0012067396982179787,0.92,0,financial,baseline_linear
True,0.6751088128433254,11.300435251373301,0.0013375544064216627,0.92,1,financial,baseline_linear
True,0.2765745681927421,9.706298272770969,0.0011382872840963712,0.92,0,financial,baseline_linear
False,0.31951369422408493,0.5,8.629995863884687e-05,0.92,0,financial,baseline_linear
False,0.31633696543495665,0.5,8.430000161752105e-05,0.92,0,financial,baseline_linear
False,0.6353690448379822,0.5,8.510000770911574e-05,0.92,1,financial,baseline_linear
False,0.607242540729542,0.5,8.590001380071044e-05,0.92,1,financial,baseline_linear
False,0.5778948205027932,0.5,8.490000618621707e-05,0.92,1,financial,baseline_linear
True,0.31832290206732666,9.873291608269307,0.0011591614510336635,0.92,0,financial,baseline_linear
False,0.3682662620010118,0.5,8.969998452812433e-05,0.92,0,financial,baseline_linear
True,0.2782888832366343,9.713155532946537,0.0011391444416183171,0.92,0,financial,baseline_linear
True,0.4936077652189437,10.574431060875774,0.001246803882609472,0.92,0,financial,baseline_linear
False,0.42920570245351847,0.5,8.630001684650779e-05,0.92,0,financial,baseline_linear
True,0.4060897849132392,10.224359139652957,0.0012030448924566196,0.92,0,financial,baseline_linear
False,0.5446334935537794,0.5,8.640001760795712e-05,0.92,1,financial,baseline_linear
True,0.40402063271592503,10.2160825308637,0.0012020103163579625,0.92,0,financial,baseline_linear
False,0.35958284548079616,0.5,8.649996016174555e-05,0.92,0,financial,baseline_linear
False,0.3300984466861284,0.5,8.560001151636243e-05,0.92,0,financial,baseline_linear
False,0.315970294082849,0.5,8.68999632075429e-05,0.92,0,financial,baseline_linear
True,0.4584899307084045,10.433959722833618,0.0012292449653542024,0.92,0,financial,baseline_linear
False,0.3011214216897991,0.5,8.620001608505845e-05,0.92,0,financial,baseline_linear
False,0.4236937103799627,0.5,8.610001532360911e-05,0.92,0,financial,baseline_linear
False,0.33872238749892186,0.5,8.410000009462237e-05,0.92,0,financial,baseline_linear
False,0.3577351353809438,0.5,8.420000085607171e-05,0.92,0,financial,baseline_linear
True,0.31001270845331086,9.840050833813244,0.0011550063542266553,0.92,0,financial,baseline_linear
False,0.36601536955608305,0.5,8.450000314041972e-05,0.92,0,financial,baseline_linear
True,0.3400224638330847,9.96008985533234,0.0011700112319165423,0.92,0,financial,baseline_linear
True,0.32466835226853397,9.898673409074137,0.001162334176134267,0.92,0,financial,baseline_linear
False,0.5160873672255175,0.5,8.490000618621707e-05,0.92,0,financial,baseline_linear
False,0.35586173106877694,0.5,8.50000069476664e-05,0.92,0,financial,baseline_linear
False,0.2960779330932848,0.5,8.569995407015085e-05,0.92,0,financial,baseline_linear
True,0.3600334050566571,10.040133620226628,0.0011800167025283286,0.92,0,financial,baseline_linear
False,0.30854505606571425,0.5,9.23000043258071e-05,0.92,0,financial,baseline_linear
False,0.3520332574551378,0.5,8.760002674534917e-05,0.92,0,financial,baseline_linear
True,0.3037029995936729,9.814811998374692,0.0011518514997968365,0.92,0,financial,baseline_linear
False,0.31506169001685447,0.5,8.460000390186906e-05,0.92,0,financial,baseline_linear
True,0.31211125446769306,9.848445017870771,0.0011560556272338465,0.92,0,financial,baseline_linear
True,0.3667150997988462,10.066860399195384,0.0011833575498994232,0.92,0,financial,baseline_linear
True,0.3724525133493061,10.089810053397224,0.0011862262566746532,0.92,0,financial,baseline_linear
True,0.28374160450726804,9.734966418029073,0.001141870802253634,0.92,0,financial,baseline_linear
False,0.3662656660290273,0.5,8.550001075491309e-05,0.92,0,financial,baseline_linear
False,0.3923261194307567,0.5,8.560001151636243e-05,0.92,0,financial,baseline_linear
True,0.4932246133015155,10.572898453206063,0.0012466123066507578,0.92,0,financial,baseline_linear
True,0.3622029049951913,10.048811619980766,0.0011811014524975955,0.92,0,financial,baseline_linear
False,0.2567947219068273,0.5,9.769998723641038e-05,0.92,0,financial,baseline_linear
False,0.3419233457330182,0.5,8.629995863884687e-05,0.92,0,financial,baseline_linear
True,0.3774276087696859,10.109710435078744,0.001188713804384843,0.92,0,financial,baseline_linear
True,0.29186929091557695,9.767477163662308,0.0011459346454577885,0.92,0,financial,baseline_linear
False,0.44934467571136916,0.5,8.849997539073229e-05,0.92,0,financial,baseline_linear
True,0.3558072535313592,10.023229014125437,0.0011779036267656796,0.92,0,financial,baseline_linear
True,0.2623017144800216,9.649206857920086,0.0011311508572400108,0.92,0,financial,baseline_linear
False,0.3590400938617155,0.5,8.579995483160019e-05,0.92,0,financial,baseline_linear
False,0.35917468990206014,0.5,8.600001456215978e-05,0.92,0,financial,baseline_linear
True,0.529955112955501,10.719820451822004,0.0012649775564777506,0.92,0,financial,baseline_linear
True,0.3379994790568811,9.951997916227524,0.0011689997395284406,0.92,0,financial,baseline_linear
True,0.3321997965756698,9.92879918630268,0.0011660998982878348,0.92,0,financial,baseline_linear
True,0.2745660468894439,9.698264187557776,0.001137283023444722,0.92,0,financial,baseline_linear
True,0.41535983273660226,10.26143933094641,0.0012076799163683012,0.92,0,financial,baseline_linear
True,0.32810464886889923,9.912418595475598,0.0011640523244344496,0.92,0,financial,baseline_linear
False,0.37451832757748255,0.5,8.540000999346375e-05,0.92,0,financial,baseline_linear
True,0.3998783578144774,10.199513431257909,0.0011999391789072388,0.92,0,financial,baseline_linear
False,0.33787314488030257,0.5,8.510000770911574e-05,0.92,0,financial,baseline_linear
False,0.3905914825685959,0.5,8.439994417130947e-05,0.92,0,financial,baseline_linear
True,0.4998932251517926,10.599572900607171,0.0012499466125758963,0.92,0,financial,baseline_linear
True,0.45087384936330493,10.40349539745322,0.0012254369246816525,0.92,0,financial,baseline_linear
True,0.268634811158017,9.674539244632069,0.0011343174055790084,0.92,0,financial,baseline_linear
False,0.4990605545524114,0.5,8.739996701478958e-05,0.92,0,financial,baseline_linear
True,0.3014476453996122,9.80579058159845,0.0011507238226998063,0.92,0,financial,baseline_linear
False,0.43231765670279865,0.5,8.610001532360911e-05,0.92,0,financial,baseline_linear
False,0.3374414400788099,0.5,8.47000046633184e-05,0.92,0,financial,baseline_linear
False,0.36546254016671087,0.5,8.539995178580284e-05,0.92,0,financial,baseline_linear
True,0.39092637052462986,10.16370548209852,0.001195463185262315,0.92,0,financial,baseline_linear
False,0.32352032856713403,0.5,8.47000046633184e-05,0.92,0,financial,baseline_linear
False,0.43129559517286925,0.5,8.480000542476773e-05,0.92,0,financial,baseline_linear
False,0.2716015632492054,0.5,8.50000069476664e-05,0.92,0,financial,baseline_linear
True,0.42864780913527456,10.3145912365411,0.0012143239045676374,0.92,0,financial,baseline_linear
True,0.2837091563255226,9.73483662530209,0.0011418545781627615,0.92,0,financial,baseline_linear
False,0.41415810729196734,0.5,8.950004121288657e-05,0.92,0,financial,baseline_linear
True,0.35536491801733405,10.021459672069335,0.001177682459008667,0.92,0,financial,baseline_linear
False,0.3866341881682054,0.5,8.58000130392611e-05,0.92,0,financial,baseline_linear
True,0.47092092583320594,10.483683703332824,0.0012354604629166031,0.92,0,financial,baseline_linear
True,0.36890642021101755,10.075625680844071,0.0011844532101055088,0.92,0,financial,baseline_linear
True,0.3258317166263325,9.90332686650533,0.0011629158583131662,0.92,0,financial,baseline_linear
True,0.27361951053330785,9.694478042133232,0.0011368097552666538,0.92,0,financial,baseline_linear
False,0.31067720486825007,0.5,8.47000046633184e-05,0.92,0,financial,baseline_linear
False,0.3953364138506484,0.5,8.550001075491309e-05,0.92,0,financial,baseline_linear
False,0.400670982666307,0.5,8.520000847056508e-05,0.92,0,financial,baseline_linear
False,0.27091436318792655,0.5,9.190000128000975e-05,0.92,0,financial,baseline_linear
False,0.4499705161770192,0.5,9.200000204145908e-05,0.92,0,financial,baseline_linear
False,0.38244624446454273,0.5,8.440000237897038e-05,0.92,0,financial,baseline_linear
True,0.5390935347883528,10.756374139153412,0.0012695467673941763,0.92,1,financial,baseline_linear
True,0.2865879471933456,9.746351788773383,0.0011432939735966728,0.92,0,financial,baseline_linear
False,0.3193310371904734,0.5,8.60999571159482e-05,0.92,0,financial,baseline_linear
True,0.4181821631340437,10.272728652536175,0.001209091081567022,0.92,0,financial,baseline_linear
False,0.43803833790219115,0.5,8.620001608505845e-05,0.92,0,financial,baseline_linear
True,0.32228761990267585,9.889150479610704,0.001161143809951338,0.92,0,financial,baseline_linear
True,0.325053673937328,9.900214695749312,0.001162526836968664,0.92,0,financial,baseline_linear
True,0.41217095308976603,10.248683812359063,0.001206085476544883,0.92,0,financial,baseline_linear
False,0.36966055256309294,0.5,8.540000999346375e-05,0.92,0,financial,baseline_linear
False,0.4290122057601053,0.5,9.059999138116837e-05,0.92,0,financial,baseline_linear
True,0.3813755869382466,10.125502347752986,0.0011906877934691235,0.92,0,financial,baseline_linear
False,0.3104977083688278,0.5,8.460000390186906e-05,0.92,0,financial,baseline_linear
False,0.4186685589570071,0.5,8.440000237897038e-05,0.92,0,financial,baseline_linear
False,0.39266210574123145,0.5,8.410000009462237e-05,0.92,0,financial,baseline_linear
True,0.3120090971976053,9.84803638879042,0.0011560045485988026,0.92,0,financial,baseline_linear
True,0.5740922194700387,10.896368877880155,0.0012870461097350195,0.92,1,financial,baseline_linear
True,0.30579023722139,9.82316094888556,0.001152895118610695,0.92,0,financial,baseline_linear
False,0.3347314447965422,0.5,8.369999704882503e-05,0.92,0,financial,baseline_linear
False,0.31102892502583607,0.5,8.399999933317304e-05,0.92,0,financial,baseline_linear
False,0.29501016183751916,0.5,8.339999476447701e-05,0.92,0,financial,baseline_linear
True,0.3836418869858156,10.134567547943261,0.0011918209434929076,0.92,0,financial,baseline_linear
True,0.6172736975363295,11.06909479014532,0.0013086368487681649,0.92,1,financial,baseline_linear
False,0.2872648023767903,0.5,8.490000618621707e-05,0.92,0,financial,baseline_linear
True,0.3213287558794596,9.885315023517839,0.00116066437793973,0.92,0,financial,baseline_linear
False,0.33127099074826183,0.5,8.679996244609356e-05,0.92,0,financial,baseline_linear
False,0.2957393844475884,0.5,8.530000923201442e-05,0.92,0,financial,baseline_linear
False,0.42764946915275953,0.5,8.480000542476773e-05,0.92,0,financial,baseline_linear
True,0.38079365413251987,10.123174616530079,0.00119039682706626,0.92,0,financial,baseline_linear
False,0.34912287432708206,0.5,8.50000069476664e-05,0.92,0,financial,baseline_linear
True,0.2885197499556193,9.754078999822477,0.0011442598749778097,0.92,0,financial,baseline_linear
False,0.5924634732250543,0.5,8.589995559304953e-05,0.92,1,financial,baseline_linear
True,0.4049593825868456,10.219837530347382,0.001202479691293423,0.92,0,financial,baseline_linear
True,0.34480929415974654,9.979237176638987,0.0011724046470798733,0.92,0,financial,baseline_linear
True,0.2962153871311679,9.784861548524672,0.001148107693565584,0.92,0,financial,baseline_linear
True,0.32459967852041405,9.898398714081656,0.001162299839260207,0.92,0,financial,baseline_linear
False,0.42216942299240495,0.5,8.530000923201442e-05,0.92,0,financial,baseline_linear
False,0.34725950978334225,0.5,8.50000069476664e-05,0.92,0,financial,baseline_linear
False,0.367780168362984,0.5,8.47000046633184e-05,0.92,0,financial,baseline_linear
False,0.4203261523274556,0.5,8.490000618621707e-05,0.92,0,financial,baseline_linear
True,0.35667609366961334,10.026704374678454,0.0011783380468348066,0.92,0,financial,baseline_linear
True,0.3783370333239741,10.113348133295897,0.001189168516661987,0.92,0,financial,baseline_linear
True,0.3348254123352002,9.9393016493408,0.0011674127061676001,0.92,0,financial,baseline_linear
False,0.38044872573700667,0.5,9.380001574754715e-05,0.92,0,financial,baseline_linear
False,0.49311283515748006,0.5,8.650001836940646e-05,0.92,0,financial,baseline_linear
False,0.3136280224263113,0.5,8.590001380071044e-05,0.92,0,financial,baseline_linear
True,0.3085655480134176,9.83426219205367,0.0011542827740067087,0.92,0,financial,baseline_linear
True,0.2686356848824397,9.674542739529759,0.00113431784244122,0.92,0,financial,baseline_linear
False,0.30562146595556416,0.5,8.669996168464422e-05,0.92,0,financial,baseline_linear
True,0.3275807331380041,9.910322932552017,0.0011637903665690022,0.92,0,financial,baseline_linear
